organization,project,project_id,location,location_id,recording_date_time,recording_id,task_method,task_id,is_complete,species_code,species_common_name,species_scientific_name,species_class,detection_time,task_duration,tag_duration,min_tag_freq,max_tag_freq,tag_id,individual_order,vocalization,abundance,tag_rating,tag_is_verified,clip_channel_used,observer,observer_id,verifier_id,needs_review,left_full_freq_tag_rms_peak_dbfs,left_full_freq_tag_rms_trough_dbfs,left_full_freq_tag_pk_count,left_full_freq_tag_dc_offset,left_full_freq_tag_min_level,left_full_freq_tag_max_level,left_full_freq_tag_peak_level_dbfs,left_freq_filter_tag_rms_peak_dbfs,left_freq_filter_tag_rms_trough_dbfs,left_freq_filter_tag_pk_count,left_freq_filter_tag_dc_offset,left_freq_filter_tag_min_level,left_freq_filter_tag_max_level,left_freq_filter_tag_peak_level_dbfs,right_full_freq_tag_rms_peak_dbfs,right_full_freq_tag_rms_trough_dbfs,right_full_freq_tag_pk_count,right_full_freq_tag_dc_offset,right_full_freq_tag_min_level,right_full_freq_tag_max_level,right_full_freq_tag_peak_level_dbfs,right_freq_filter_tag_rms_peak_dbfs,right_freq_filter_tag_rms_trough_dbfs,right_freq_filter_tag_pk_count,right_freq_filter_tag_dc_offset,right_freq_filter_tag_min_level,right_freq_filter_tag_max_level,right_freq_filter_tag_peak_level_dbfs,tagged_in_wildtrax,media_url,spectrogram_url,clip_url
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168599-4-6,333794,2022-06-14 05:30:00,514527,1SPT,477336,t,SORA,Sora,PORZANA CAROLINA,Aves,34.49,299.91,0.65,0.52kHz,3.04kHz,3085421,1,Call,1,,f,1,Dominic Cormier,1388,,f,-56.65,-62.86,3,-0.000085,-0.005341,0.003845,-45.45,-70.68,-72.21,3,0,-0.002289,0.002533,-51.93,-56.84,-64.2,2,-0.000078,-0.003784,0.003723,-48.44,-70.98,-72.08,3,0,-0.001404,0.001007,-57.05,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477336,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/f75667a8-b23f-42d0-b331-9dabd39caabf/e3711ebea7fd46389565e3dbf1ab91bd.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/f75667a8-b23f-42d0-b331-9dabd39caabf/ac994c35e0454614aa5b1af95eca7000.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168599-4-6,333794,2022-06-14 05:30:00,514527,1SPT,477336,t,WISN,Wilson's Snipe,GALLINAGO DELICATA,Aves,64.74,299.91,2.44,0.77kHz,2.73kHz,3085426,1,Call,1,,f,1,Dominic Cormier,1388,,f,-39.07,-57.9,2,-0.000125,-0.022919,0.018036,-32.8,-68.89,-73.79,4,0,-0.001343,0.001251,-57.44,-50.32,-64.03,2,-0.000097,-0.006805,0.006256,-43.34,-70.37,-73.66,5,0,-0.001068,0.001068,-59.43,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477336,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/f75667a8-b23f-42d0-b331-9dabd39caabf/5e202a29f7b44063a30007bd6e48df10.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/f75667a8-b23f-42d0-b331-9dabd39caabf/1210658d239a4f54b54bba67bf4ee69a.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168599-4-6,333794,2022-06-14 05:30:00,514527,1SPT,477336,t,PAWA,Palm Warbler,SETOPHAGA PALMARUM,Aves,104.37,299.91,1.20,3.55kHz,7.26kHz,3085428,1,Song,1,,f,1,Dominic Cormier,1388,,f,-63.49,-66.85,3,-0.000101,-0.002533,0.002167,-51.93,-72.83,-74.95,2,0,-0.000885,0.000916,-60.77,-64.36,-67.18,2,-0.000098,-0.002075,0.001923,-53.66,-72.85,-74.73,2,0,-0.000793,0.000854,-61.37,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477336,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/f75667a8-b23f-42d0-b331-9dabd39caabf/633825271560441a8a11d6bb8c6e7193.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/f75667a8-b23f-42d0-b331-9dabd39caabf/1842dd070d3f4d7e83fbe95837dbbbd3.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168599-4-6,333794,2022-06-14 05:30:00,514527,1SPT,477336,t,LEYE,Lesser Yellowlegs,TRINGA FLAVIPES,Aves,110.48,299.91,4.50,1.70kHz,4.07kHz,3085429,1,Song,1,,f,1,Dominic Cormier,1388,,f,-40.81,-65.08,3,-0.000109,-0.013153,0.022125,-33.1,-58.42,-74.57,3,0,-0.002747,0.002655,-51.22,-53.92,-64.52,2,-0.000092,-0.004639,0.004669,-46.62,-58.12,-73.07,2,0,-0.003571,0.003784,-48.44,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477336,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/f75667a8-b23f-42d0-b331-9dabd39caabf/f7fe850af7c74e2a8fb2f7fd1b9ae1ac.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/f75667a8-b23f-42d0-b331-9dabd39caabf/61624cbf0efe4d6c811b77bacaa33e05.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168599-4-6,333794,2022-06-14 05:30:00,514527,1SPT,477336,t,COLO,Common Loon,GAVIA IMMER,Aves,134.09,299.91,2.43,0.05kHz,2.21kHz,3085433,1,Song,1,,f,1,Dominic Cormier,1388,,f,-44.51,-60.66,2,-0.000122,-0.010742,0.01358,-37.34,-46.99,-63.13,4,0.000091,-0.010376,0.008057,-39.68,-55.31,-62.71,2,-0.000097,-0.004517,0.004486,-46.9,-56.35,-65,3,0.000072,-0.003571,0.003906,-48.16,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477336,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/f75667a8-b23f-42d0-b331-9dabd39caabf/01c18014b7354adba20c78d9498e83b4.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/f75667a8-b23f-42d0-b331-9dabd39caabf/3569f77f8f5b4e3385b9c77fbe25d54f.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168599-4-6,333794,2022-06-14 05:30:00,514527,1SPT,477336,t,GRYE,Greater Yellowlegs,TRINGA MELANOLEUCA,Aves,136.28,299.91,1.25,1.60kHz,3.91kHz,3085435,2,Call,1,,f,1,Dominic Cormier,1388,,f,-45.67,-56.54,2,-0.000112,-0.013641,0.011017,-37.3,-51.97,-72.79,2,0,-0.004913,0.004974,-46.07,-55.59,-63.37,2,-0.000101,-0.005096,0.004486,-45.85,-58.63,-72.85,3,0,-0.002899,0.002808,-50.75,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477336,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/f75667a8-b23f-42d0-b331-9dabd39caabf/9e83f8ca1bb14ceaaa44c2b6a7ee3668.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/f75667a8-b23f-42d0-b331-9dabd39caabf/ba26888a4cf44b408d91825996ccea31.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168599-4-6,333794,2022-06-14 05:30:00,514527,1SPT,477336,t,CHSP,Chipping Sparrow,SPIZELLA PASSERINA,Aves,147.09,299.91,4.15,3.30kHz,7.67kHz,3085436,1,Song,1,,f,1,Dominic Cormier,1388,,f,-51.45,-65.45,2,-0.000112,-0.00473,0.005463,-45.25,-66.51,-73.55,3,0,-0.001801,0.001709,-54.89,-60.5,-66.32,2,-0.000104,-0.002991,0.002747,-50.48,-65.02,-73.53,2,0,-0.002228,0.002319,-52.69,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477336,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/f75667a8-b23f-42d0-b331-9dabd39caabf/a260e5a6b2444fd599ec5a52e999cb1b.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/f75667a8-b23f-42d0-b331-9dabd39caabf/ad747ef0bccc485a858e0bbe1bdc43d5.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168599-4-6,333794,2022-06-14 05:30:00,514527,1SPT,477336,t,BOGU,Bonaparte's Gull,CHROICOCEPHALUS PHILADELPHIA,Aves,149.14,299.91,3.11,0.15kHz,3.97kHz,3085437,1,Call,1,,f,1,Dominic Cormier,1388,,f,-58.02,-67.01,2,-0.000109,-0.003143,0.003662,-48.73,-65.41,-69.87,3,0.000035,-0.002045,0.00174,-53.79,-62.22,-66.85,3,-0.000101,-0.002991,0.002716,-50.48,-66.41,-69.6,4,0.000032,-0.00177,0.002167,-53.28,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477336,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/f75667a8-b23f-42d0-b331-9dabd39caabf/f317c0be51c348ecb26dd25fc42e9d54.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/f75667a8-b23f-42d0-b331-9dabd39caabf/ab42f44dd280400aad5153e9f32285ba.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168599-4-6,333794,2022-06-14 05:30:00,514527,1SPT,477336,t,AMBI,American Bittern,BOTAURUS LENTIGINOSUS,Aves,194.18,299.91,0.45,0.10kHz,1.85kHz,3085441,1,Song,1,,f,1,Dominic Cormier,1388,,f,-58.22,-61.82,3,-0.000051,-0.003326,0.003143,-49.56,-63.41,-66.32,2,0.000026,-0.001831,0.002075,-53.66,-63.64,-65.89,2,-0.000073,-0.002472,0.001984,-52.14,-67.09,-69.17,8,0.000038,-0.001312,0.001404,-57.05,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477336,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/f75667a8-b23f-42d0-b331-9dabd39caabf/8221394e46874bcdbc89207e74472176.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/f75667a8-b23f-42d0-b331-9dabd39caabf/9ddc07c654574062a511edd2099efffc.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168599-4-6,333794,2022-06-14 05:30:00,514527,1SPT,477336,t,CAJA,Canada Jay,PERISOREUS CANADENSIS,Aves,217.19,299.91,2.53,1.03kHz,3.97kHz,3085442,1,Call,1,,f,1,Dominic Cormier,1388,,f,-40.55,-55.54,2,-0.00007,-0.017761,0.023132,-32.72,-68.3,-73.89,3,0,-0.002747,0.001434,-51.22,-37.48,-63.39,2,-0.000132,-0.023804,0.025269,-31.95,-69.22,-73.92,2,0,-0.001526,0.004852,-46.28,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477336,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/f75667a8-b23f-42d0-b331-9dabd39caabf/5dba953d230e43549e41f8564ea6bd87.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/f75667a8-b23f-42d0-b331-9dabd39caabf/1ccd774313814b269fa9e56571bd7f69.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168599-4-6,333794,2022-06-14 05:30:00,514527,1SPT,477336,t,SACR,Sandhill Crane,ANTIGONE CANADENSIS,Aves,246.75,299.91,3.78,0.21kHz,1.49kHz,3085445,1,Song,1,,f,1,Dominic Cormier,1388,,f,-35.62,-50.16,2,-0.000132,-0.029266,0.036041,-28.86,-49.24,-62.85,6,0.000024,-0.00827,0.008423,-41.49,-41.27,-58.8,2,-0.000113,-0.016571,0.019653,-34.13,-54.49,-66.18,6,0.00002,-0.005341,0.004333,-45.45,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477336,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/f75667a8-b23f-42d0-b331-9dabd39caabf/aaf72768e6494e1ba64c376ca5557765.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/f75667a8-b23f-42d0-b331-9dabd39caabf/1ea2dd8d273c44a4bd866c131b6738df.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168599-4-6,333794,2022-06-14 05:30:00,514527,1SPT,477336,t,SACR,Sandhill Crane,ANTIGONE CANADENSIS,Aves,254.33,299.91,3.51,0.10kHz,2.21kHz,3085446,2,Song,1,,f,1,Dominic Cormier,1388,,f,-38.43,-55.42,3,-0.000106,-0.022675,0.027069,-31.35,-44.12,-59.57,5,0.000054,-0.014557,0.013702,-36.74,-43.09,-60.43,2,-0.000121,-0.012177,0.014343,-36.87,-48.8,-62.9,2,0.000061,-0.009186,0.007996,-40.74,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477336,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/f75667a8-b23f-42d0-b331-9dabd39caabf/496ea2c57add476d84896b401cb6af29.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/f75667a8-b23f-42d0-b331-9dabd39caabf/c8948be8150a4e779bf0514a9e676be4.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168599-4-6,333794,2022-06-14 05:30:00,514527,1SPT,477336,t,PAWA,Palm Warbler,SETOPHAGA PALMARUM,Aves,277.68,299.91,1.68,3.76kHz,8.24kHz,3085466,2,Song,1,,f,1,Dominic Cormier,1388,,f,-38.28,-58.99,2,-0.000131,-0.038757,0.038208,-28.23,-38.3,-69.51,2,0,-0.03833,0.038727,-28.24,-41.19,-62.18,2,-0.00011,-0.025208,0.026398,-31.57,-41.25,-68.55,2,0,-0.025116,0.025452,-31.89,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477336,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/f75667a8-b23f-42d0-b331-9dabd39caabf/f033bac9151c4e4a980b2c7642384aee.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/f75667a8-b23f-42d0-b331-9dabd39caabf/2bc35673a3a54027be72a28323711066.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168599-4-6,333794,2022-06-14 05:30:00,514527,1SPT,477336,t,PAWA,Palm Warbler,SETOPHAGA PALMARUM,Aves,280.93,299.91,1.38,3.61kHz,6.95kHz,3085472,3,Song,1,,f,1,Dominic Cormier,1388,,f,-51.57,-62.96,3,-0.000121,-0.007416,0.006683,-42.6,-70.69,-74.37,3,0,-0.00116,0.00116,-58.71,-52.75,-65.05,2,-0.000109,-0.005829,0.005402,-44.69,-71.09,-74.21,2,0,-0.001099,0.001129,-58.94,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477336,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/f75667a8-b23f-42d0-b331-9dabd39caabf/e744894a0a59430a85feb902c4287474.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/f75667a8-b23f-42d0-b331-9dabd39caabf/880c4bd128ed447e926ed4d77f13ffcd.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168599-4-6,333794,2022-06-14 05:30:00,514527,1SPT,477336,t,PAWA,Palm Warbler,SETOPHAGA PALMARUM,Aves,284.92,299.91,1.60,3.04kHz,7.67kHz,3085479,4,Song,1,,f,1,Dominic Cormier,1388,,f,-50.79,-59.45,2,-0.000112,-0.007111,0.008331,-41.59,-71.49,-73.83,2,0,-0.001007,0.001068,-59.43,-54.25,-59.77,2,-0.000131,-0.005676,0.005371,-44.92,-63.04,-73.11,2,0,-0.002502,0.002533,-51.93,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477336,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/f75667a8-b23f-42d0-b331-9dabd39caabf/a9d746c2141b4fff9401ac7f890a02ab.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/f75667a8-b23f-42d0-b331-9dabd39caabf/3ceb034cc47942cb89f86822f160a0a4.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168599-4-6,333794,2022-06-16 05:00:00,514528,1SPT,477337,t,HETH,Hermit Thrush,CATHARUS GUTTATUS,Aves,2.63,299.91,1.61,1.39kHz,4.79kHz,3085527,1,Song,1,,f,1,Dominic Cormier,1388,,f,-37.21,-47.52,3,0.000123,-0.030487,0.029449,-30.32,-71.39,-74.54,2,0,-0.001007,0.001862,-54.6,-48.94,-57.79,2,0.000306,-0.007172,0.009003,-40.91,-67.68,-73.57,4,0,-0.001312,0.00116,-57.64,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477337,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/6e309035-0b53-4095-b3ce-8e91f94163ae/deb66e023bd44ccdbf99bb2662a6b6ea.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/6e309035-0b53-4095-b3ce-8e91f94163ae/3381a35a80b4413eb3b9bdc246531ad6.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168599-4-6,333794,2022-06-16 05:00:00,514528,1SPT,477337,t,WISN,Wilson's Snipe,GALLINAGO DELICATA,Aves,6.71,299.91,2.54,0.21kHz,1.49kHz,3085529,1,Song,1,,f,1,Dominic Cormier,1388,,f,-42.75,-64.48,3,0.000112,-0.019714,0.017334,-34.1,-56.54,-70.02,8,-0.00002,-0.004486,0.004395,-46.96,-33.79,-63.98,4,0.000051,-0.024628,0.053955,-25.36,-48.32,-71.75,4,-0.000008,-0.01123,0.005157,-38.99,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477337,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/6e309035-0b53-4095-b3ce-8e91f94163ae/caa60474685e42d19337dce992b5cdc6.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/6e309035-0b53-4095-b3ce-8e91f94163ae/ba9f5fb2335e47e98fccc4a3f7054eae.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168599-4-6,333794,2022-06-16 05:00:00,514528,1SPT,477337,t,PAWA,Palm Warbler,SETOPHAGA PALMARUM,Aves,10.55,299.91,1.50,3.50kHz,6.80kHz,3085530,1,Song,1,,f,1,Dominic Cormier,1388,,f,-41.92,-54.77,2,0.000038,-0.014587,0.020721,-33.67,-73.25,-75.25,2,0,-0.001099,0.000977,-59.18,-45.07,-58.68,2,0.000225,-0.01123,0.015564,-36.16,-72.04,-74.88,2,0,-0.001068,0.001526,-56.33,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477337,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/6e309035-0b53-4095-b3ce-8e91f94163ae/8a94b88122b944c995269ad5a5db392d.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/6e309035-0b53-4095-b3ce-8e91f94163ae/0c950b7abbb24e6586f4d2e8973260dc.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168599-4-6,333794,2022-06-16 05:00:00,514528,1SPT,477337,t,BOGU,Bonaparte's Gull,CHROICOCEPHALUS PHILADELPHIA,Aves,12.93,299.91,2.15,1.13kHz,4.33kHz,3085535,1,Call,1,,f,1,Dominic Cormier,1388,,f,-50.13,-66.59,2,0.000009,-0.007751,0.005707,-42.21,-72.48,-74.63,2,0,-0.000977,0.000885,-60.21,-45.54,-66.75,2,0.000023,-0.007111,0.011292,-38.94,-71.01,-73.95,6,0,-0.001038,0.001099,-59.18,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477337,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/6e309035-0b53-4095-b3ce-8e91f94163ae/9ccc6a3a633842d193bc398853560763.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/6e309035-0b53-4095-b3ce-8e91f94163ae/3c9e0ee3ac2a4a41a03455c7ded81404.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168599-4-6,333794,2022-06-16 05:00:00,514528,1SPT,477337,t,GRYE,Greater Yellowlegs,TRINGA MELANOLEUCA,Aves,15.41,299.91,4.79,0.93kHz,3.09kHz,3085537,1,Song,1,,f,1,Dominic Cormier,1388,,f,-60.43,-67.42,2,-0.000018,-0.002747,0.003174,-49.97,-71.49,-75.2,2,0,-0.001007,0.000916,-59.94,-59.21,-66.78,3,0.000003,-0.002686,0.003021,-50.4,-70.99,-74.44,2,0,-0.00119,0.001007,-58.49,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477337,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/6e309035-0b53-4095-b3ce-8e91f94163ae/831bca499d794c26b5a22dc8da2ea601.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/6e309035-0b53-4095-b3ce-8e91f94163ae/2ffd1c6b52a74e7e80ada2f4fb0d8e2e.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168599-4-6,333794,2022-06-16 05:00:00,514528,1SPT,477337,t,WWCR,White-winged Crossbill,LOXIA LEUCOPTERA,Aves,29.26,299.91,2.95,2.52kHz,6.18kHz,3085543,1,Song,1,,f,1,Dominic Cormier,1388,,f,-59.34,-67.73,2,-0.000063,-0.002411,0.002991,-50.48,-73.38,-74.9,3,0,-0.000854,0.000824,-61.37,-61.46,-67.77,2,-0.000042,-0.00238,0.00238,-52.47,-72.33,-74.06,2,0,-0.001038,0.001129,-58.94,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477337,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/6e309035-0b53-4095-b3ce-8e91f94163ae/1ee20125047b422ebdd65f9b9fedf2f8.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/6e309035-0b53-4095-b3ce-8e91f94163ae/09e76130347f417397c10e4cd510b0cb.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168599-4-6,333794,2022-06-16 05:00:00,514528,1SPT,477337,t,LEYE,Lesser Yellowlegs,TRINGA FLAVIPES,Aves,48.76,299.91,0.93,1.55kHz,3.24kHz,3085552,1,Song,1,,f,1,Dominic Cormier,1388,,f,-45.33,-55.2,2,-0.000172,-0.010834,0.011902,-38.49,-75.16,-77.53,3,0,-0.000763,0.000702,-62.35,-54.31,-64.06,3,-0.000003,-0.00528,0.008881,-41.03,-73.34,-76.22,4,0,-0.000763,0.000946,-60.48,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477337,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/6e309035-0b53-4095-b3ce-8e91f94163ae/f09820c2ed1c4a7ab0b756cfb51f8062.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/6e309035-0b53-4095-b3ce-8e91f94163ae/805149de07cd405b948b25c6fb9537ef.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168599-4-6,333794,2022-06-16 05:00:00,514528,1SPT,477337,t,LISP,Lincoln's Sparrow,MELOSPIZA LINCOLNII,Aves,51.64,299.91,1.33,1.49kHz,4.79kHz,3085556,1,Song,1,,f,1,Dominic Cormier,1388,,f,-53.41,-64.9,2,-0.000086,-0.004211,0.004333,-47.26,-72.54,-75.18,2,0,-0.000824,0.000885,-61.06,-60.7,-66.73,3,-0.000065,-0.002655,0.002594,-51.52,-70.44,-74.06,3,0,-0.001129,0.000977,-58.94,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477337,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/6e309035-0b53-4095-b3ce-8e91f94163ae/c9281bd0a81448a19086448c8ab0eda6.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/6e309035-0b53-4095-b3ce-8e91f94163ae/c11383cd48764b5da1095523c5089672.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168599-4-6,333794,2022-06-16 05:00:00,514528,1SPT,477337,t,SORA,Sora,PORZANA CAROLINA,Aves,57.01,299.91,0.85,0.05kHz,3.66kHz,3085559,1,Call,1,,f,1,Dominic Cormier,1388,,f,-49.24,-59.39,2,-0.000052,-0.008698,0.006714,-41.21,-51.8,-61.83,2,0.00004,-0.004944,0.00705,-43.04,-53.72,-61.94,2,-0.000136,-0.004944,0.006866,-43.27,-56.22,-64.52,3,0.000101,-0.004852,0.004059,-46.28,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477337,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/6e309035-0b53-4095-b3ce-8e91f94163ae/f53fd89e1e66478eb74c759b7aac0ec6.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/6e309035-0b53-4095-b3ce-8e91f94163ae/d844f322c4954e42b8d7aa34cb3a980c.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168599-4-6,333794,2022-06-16 05:00:00,514528,1SPT,477337,t,UNPA,Unidentified Passerine,"",Aves,99.58,299.91,9.55,5.36kHz,10.25kHz,3085570,1,Call,1,,f,1,Dominic Cormier,1388,,f,-23.3,-61.92,2,-0.000092,-0.304565,0.306671,-10.27,-23.32,-75.67,2,0,-0.300598,0.30423,-10.34,-23.03,-64,2,-0.000095,-0.374969,0.38623,-8.26,-23.06,-75.23,2,0,-0.38266,0.380676,-8.34,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477337,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/6e309035-0b53-4095-b3ce-8e91f94163ae/18b7563b47bd400bae56f3d3884be0b7.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/6e309035-0b53-4095-b3ce-8e91f94163ae/180791cfed6a489ba90a5b7cc3ec6980.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168599-4-6,333794,2022-06-16 05:00:00,514528,1SPT,477337,t,SACR,Sandhill Crane,ANTIGONE CANADENSIS,Aves,110.94,299.91,6.98,0.05kHz,6.95kHz,3085571,1,Song,1,,f,1,Dominic Cormier,1388,,f,-32.6,-61.97,2,-0.000124,-0.045105,0.046326,-26.68,-32.62,-63.12,2,0.000091,-0.046265,0.044647,-26.7,-30.7,-61.06,2,-0.000058,-0.062103,0.060211,-24.14,-30.71,-61.96,2,0.000043,-0.059967,0.062195,-24.12,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477337,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/6e309035-0b53-4095-b3ce-8e91f94163ae/c4fdd8ad8dbf47cbbd342de0c755f509.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/6e309035-0b53-4095-b3ce-8e91f94163ae/d835421ba06b47fca253aa2869311443.flac
CWS-PAC,Boreal Monitoring - 2022 FNFN,1318,168599-4-6,333794,2022-06-16 05:00:00,514528,1SPT,477337,t,SWSP,Swamp Sparrow,MELOSPIZA GEORGIANA,Aves,136.98,299.91,1.89,3.24kHz,5.92kHz,3085576,1,Song,1,,f,1,Dominic Cormier,1388,,f,-42.27,-57.52,3,-0.000063,-0.01004,0.017853,-34.97,-73.43,-76.3,2,0,-0.00119,0.001251,-58.05,-48.37,-61.33,2,-0.000079,-0.006409,0.00766,-42.32,-72.75,-75.59,2,0,-0.000977,0.000977,-60.21,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=477337,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/6e309035-0b53-4095-b3ce-8e91f94163ae/f06fcf9bf7db4b42b4ff6081689761aa.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/6e309035-0b53-4095-b3ce-8e91f94163ae/1541de2b1b7f4d5bbf721aac0c255f57.flac
